source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km
Oceania_No_AUS_NZL_Final,51894431050,2023-09-25 11:33:00,2023,Guam,Oceania,Ritidian Beach and its surrounding areas in Guam.,13.654,144.861,Town,"Community groups, including former landowners and local residents opposed to the military operations.","The U.S. Marine Corps, specifically associated with Camp Blaz, conducting training operations.",1,1,1,1,0,0,0,,0,0,1,0,1,1,0,1,"The protests involved verbal disputes and community demonstrations against military operations; however, there is no mention of physical violence, thus justifying a low-level violence score of 1.","The article discusses protests against the operations of the Marine Corps Base Camp Blaz Live Fire Training Range Complex, which has raised concerns among local residents about contamination and safety associated with ongoing military activities, particularly their impact on fishing and water resources.","Protests were held against the operations of the Marine Corps Base Camp Blaz Live Fire Training Range Complex, which raised concerns about contamination and safety.",0.0,0.0,2023-09-01,144.861,14.0,144.0,29.74050521850586,2.0,100.61094340295202
Oceania_No_AUS_NZL_Final,50085388486,2023-02-23 13:40:00,2023,Multiple,Oceania,"Western and Central Pacific, specifically the waters around Hawai'i and American Samoa.",-13.58,-168.036,International,"Earthjustice, an environmental advocacy organization, representing the Conservation Council for Hawai'i and a native Hawaiian cultural practitioner.","The federal Fisheries Service, responsible for managing and protecting endangered marine species.",1,0,1,0,0,0,1,,0,0,0,0,1,0,0,1,"The dispute is characterized as a legal action without physical confrontation, involving court filings and scheduled evaluations rather than violence against persons or property.","Earthjustice has filed a lawsuit on behalf of the Conservation Council for Hawai'i and a native Hawaiian practitioner to compel the Fisheries Service to protect endangered marine species from harm caused by longline fishing operations in Hawaii and American Samoa. The lawsuit emphasizes the inadequate evaluation of the fisheries' impact on protected species, leading to their potential decline.",Earthjustice has filed a lawsuit on to compel the Fisheries Service to protect endangered marine species from harm caused by longline fishing operations.,0.0,0.0,2023-02-01,191.964,-14.0,192.0,29.261825561523438,2.0,46.863399406062825
Oceania_No_AUS_NZL_Final,51776631119,2023-09-11 12:00:00,2023,New Caledonia,Oceania,"New Caledonia, specifically around the capital Noumea.",-22.531,166.49,Region,Local authorities and officials in New Caledonia who are advocating for shark culls to ensure public safety.,"Environmentalists and indigenous Kanak people opposing the culling, arguing it harms marine life and disregards cultural beliefs.",1,1,0,0,0,0,0,,0,0,0,0,1,1,0,2,Protests,"The article discusses a fisheries dispute in New Caledonia over the culling of shark populations due to human-shark encounters that led to fatalities. Local authorities are responding to concerns for public safety and the tourism sector, while environmentalists and indigenous people oppose the culling for ecological and cultural reasons.",The culling of shark populations due to human-shark encounters was opposed by environmentalists and indigenous people.,0.0,0.0,2023-09-01,166.49,-22.0,166.0,23.09168815612793,2.0,77.64470189564487
Oceania_No_AUS_NZL_Final,51490023406,2023-08-07 12:00:00,2023,Palau,Oceania,"Angaur state, Palau, specifically the land cleared for the U.S. over-the-horizon radar facility.",6.904,134.129,District,"Angaur state government, representing the interests of about 140 local residents concerned about environmental impacts and access to fishing areas.","United States government and military contractors involved in the construction of the radar facility, seeking to enhance military capabilities in the region.",1,1,1,1,0,0,0,,0,0,0,0,1,1,0,1,"The dispute involves legal actions and public statements rather than physical confrontations, qualifying as low-level conflict.","The article describes a legal dispute between Angaur state and the U.S. federal government along with private contractors regarding the environmental impacts of a military radar facility being constructed in Palau. Angaur state claims the clearance of land for the project was done without required permits and environmental assessments, negatively affecting the local environment and fishing access for residents.",Angaur state and the U.S. federal government had a legal dispute regarding the environmental impacts of a military radar facility being constructed.,0.0,0.0,2023-08-01,134.129,6.0,134.0,29.432838439941406,2.0,101.52568832968285
Oceania_No_AUS_NZL_Final,51640191563,2023-08-24 12:00:00,2023,Samoa,Oceania,"Apia Wharf, Samoa",-13.828,-171.761,Town,"Samoa Ports Authority, which is responsible for the security and management of the wharf and shipping activities.","A vessel from American Samoa named the Kite Runner, which entered the ports without proper documentation.",1,0,0,0,0,0,0,,0,0,0,0,0,0,1,2,Theft,"The Fisheries Dispute Event involves the investigation into missing containers of fish at the Apia wharf in Samoa, which were bound for export. This incident has led to the suspension of 16 security officers and an investigation into possible theft and unauthorized vessel activities.","Containers of fish went missing at the Apia wharf in Samoa, leading to the suspension of 16 security officers and an investigation.",0.0,0.0,2023-08-01,188.239,-14.0,188.0,28.21790313720703,2.0,32.112434503729254
Oceania_No_AUS_NZL_Final,52223449994,2023-10-31 12:00:00,2023,Samoa,Oceania,Fagaalu Marine Protected Area.,-14.291,-170.678,Town,A licensed commercial fisherman who was caught violating fishing regulations.,"The Director of Marine and Wildlife Resources (DMWR), Archie Taotasi Soliai, representing the regulatory authority.",0,1,1,0,0,1,0,,0,0,0,0,0,0,0,2,Fines,"The event involves the prosecution of a licensed commercial fisherman who was caught illegally fishing in the Fagaalu Marine Protected Area (MPA) using banned driftnets. The incident underscores the conflict between regulatory enforcement and commercial fishing practices, especially in protected marine environments.",A licensed commercial fisherman  was caught illegally fishing in the Fagaalu Marine Protected Area (MPA) using banned driftnets.,0.0,0.0,2023-10-01,189.322,-14.0,190.0,28.358659744262695,2.0,79.94516075645177
Oceania_No_AUS_NZL_Final,54501479045,2024-08-06 12:00:00,2024,American Samoa,Oceania,"Vaitogi, American Samoa, specifically along the coastal area known for traditional fishing practices.",-14.357,-170.738,Town,Local families and residents of Vaitogi who rely on fishing and other coastal activities for subsistence and cultural practices.,The American Samoa local government which instituted the prohibition sign along the shore.,0,0,0,1,0,0,0,,0,0,0,0,1,1,0,1,"The dispute involves verbal disagreements around a governmental sign, indicating a low level of conflict without physical confrontation.","The article discusses a fisheries dispute in Vaitogi, American Samoa, where local families are protesting a sign prohibiting traditional fishing, swimming, and boating. The sign is perceived as a threat to their cultural practices and way of life, which has been passed down through generations. The author argues for reconsideration of the sign's wording to allow for subsistence fishing, which is integral to the local heritage.","Local families are protesting a sign prohibiting traditional fishing, swimming, and boating.",0.0,0.0,2024-08-01,189.262,-14.0,190.0,28.17656898498535,2.0,88.91516505091614
Oceania_No_AUS_NZL_Final,54214315906,2024-07-04 09:44:00,2024,French Polynesia,Oceania,"Tautira municipality, French Polynesia.",-17.795,-149.123,District,Local fishers in Fenua Aihere who are implementing and supporting the rahui.,Subsistence fishers from neighboring areas who are violating rahui rules by fishing in restricted zones.,0,1,0,1,0,1,0,,0,0,1,0,0,0,0,1,"The level of conflict appears low with no reported physical harm, as disputes involve concerns over fishing rights rather than violence.","In French Polynesia, local communities are implementing traditional resource management methods, known as rahui, to address declining fish stocks and enhance their livelihoods. This initiative has sparked a fisheries dispute due to contrasting opinions on the benefits and restrictions imposed by rahui, impacting access to fishing grounds.","Local communities are implementing traditional resource management methods, known as rahui, to address declining fish stocks and enhance their livelihoods.",0.0,0.0,2024-07-01,210.877,-18.0,210.0,26.721031188964844,2.0,95.55735282877286
Oceania_No_AUS_NZL_Final,55022943292,2024-10-11 12:00:00,2024,Samoa,Oceania,"Off the coast of Upolu, Samoa.",-14.084,-172.243,Region,Local fishermen in Samoa who are affected by the oil contamination of fish.,"New Zealand government, specifically represented by the Navy and the ship HMNZS Manawanui.",0,1,1,1,0,0,0,,0,0,1,1,1,1,0,1,The level of violence is considered low as the article discusses concerns and calls for accountability without any mention of physical harm or violent actions.,"The fisheries dispute event centers around the contamination of fish in Samoa following the sinking of the HMNZS Manawanui, a New Zealand Navy survey ship that leaked oil after hitting a reef. Local fishermen reported that the fish they caught were contaminated with oil, raising concerns about food safety and livelihoods in the area. The villagers have expressed anger and frustration over the incident, fearing long-term impacts on their food source and urging accountability from the New Zealand government.","The sinking of the HMNZS Manawanui, a New Zealand Navy survey ship, leaked oil after hitting a reef and villagers have expressed anger and demanded accountability.",0.0,0.0,2024-10-01,187.757,-14.0,188.0,28.556974411010742,2.0,27.82734302836089
ArcticAlaska_Conflict_Final,"alaska1536, alaska1549",2000-06-12 00:00:00,2000,USA,Arctic,Glacier Bay National Park and Preserve,58.423992,-135.972736,,Alaskan Government,Federal government of the United States,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,,"Alaska and the federal government dispute the ownership and control of submerged lands and marine waters in Southeast Alaska. At the core of the dispute is whether Alaska or the federal government holds title to areas within  Glacier Bay National Park and Preserve. Possession of these titles determines regulatory control, especially over commercial fishing activities. The issue has gained importance following the National Park Service's decision to phase out commercial fishing in Glacier Bay in October 1999. This disagreement directly affects the 33 coastal communities and numerous tiny settlements in the region. ",Alaska and the federal government disputed the ownership and control of submerged lands and marine waters in Southeast Alaska.,,,2000-06-01,224.027264,58.0,224.0,10.382165908813477,2.0,47.172798265943364
