source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km,sst_month,sst_historical_same_month_mean_degC,sst_diff_same_month_degC,soi
HOA_FDE_All_Final,e2195,6/10/2009,2009,Somalia,Horn of Africa,Mogadishu,2.04128,45.3377,Town,Fisheries and Marine Resources Minister Abdirahim Ibbi,Foreign warships,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,"The Fisheries and Marine Resources Minister for Somalia's interim government held a press conference in Mogadishu to announce that foreign warships were not in Somali waters to fight pirates, but to exploit Somalia's weak governance structure and divide Somalia's marine resources among each other. ",,0,,6/1/2009,45.3377,2,46,27.626535415649414,2,73.74160236268582,6,26.40290069580078,1.2236347198486328,0.1
HOA_FDE_All_Final,e2196,6/13/2009,2009,Somalia,Horn of Africa,Somali territorial waters ,0.2954,46.2291,Country,"Ahmad Awad Ashare, A member of the Federal Somali Parliament",Spain; South Korea,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,"A member of the Federal Somali Parliament, Ahmad Awad Ashare, accused Spain and South Korea of dumping toxic waste in Somali waters and engaging in massive illegal fishing operations with fake permits they allegedly got from individuals who do not have the authority to issue fishing permission. The MP also said they are destroying the ecosystem by tampering with coral reefs where fish breed. He called upon Somali people to ""defend themselves against this problem.""",,0,,6/1/2009,46.2291,0,46,27.674806594848633,2,41.567796574058306,6,26.458641052246094,1.216165542602539,0.1
HOA_FDE_All_Final,e2197,5/1/2009,2009,Yemen,Horn of Africa,Mukalla,14.53087,49.12941,Town,Yemeni fisher,"Thief, suspected to be pirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"A Yemeni fishing boat was stolen from the port at Mukalla in the middle of the night. The chairman of the Fishermen Cooperative Union (FCC) suspects it is now being used by pirates. Piracy has become a daily problem for Yemeni fishermen. Fishermen have become worried and are scared of going far from shore to fish. Pirates have taken over Yemeni fishing boats in the Gulf of Aden and the Indian Ocean, used fishers as human shields while carrying out attacks, and used Yemeni dhows as weapons storage facilities. Additiolly, Yemeni fishermen have been attacked by intertiol coalition forces as collateral damage in the fight against piracy or because they were mistaken for Somali pirates. Since the beginning of 2009, the Hadramawt District has lost about $150,000 (currency not given) because Yemeni fishermen are too afraid to sail into pirate infested fishing grounds. Many out-of-work fishermen have opted to stay at home and rely on government stipends. ",,0,,5/1/2009,49.12941,14,50,29.898330688476562,2,110.84531560953673,5,29.461334228515625,0.4369964599609375,-0.1
HOA_FDE_All_Final,e2198,4/15/2009,2009,Yemen,Horn of Africa,75 miles off the coast of Hadramawt,13.3716,49.4905,Region,Yemeni fishers,Indian naval ship,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Approximately 75 miles off the coast of Yemen, an Indian val vessel approached a Yemeni fishing vessel thinking they were Somali pirates. The Indians forced all fishers to hand over their weapons and jump into the sea. Though the fishers said they did not have any weapons, they were forced to tread water for two hours before they could climb back on board. All of their fish spoiled. Yemeni fishermen are frequently caught in the middle of the battle between pirates and foreign powers trying to combat piracy.",,0,,4/1/2009,49.4905,14,50,27.90978240966797,2,88.95193843390113,4,27.891658782958984,0.018123626708984375,0.8
HOA_FDE_All_Final,e2199,2/12/2009,2009,Yemen,Horn of Africa,Socotra,12.974,52.7132,District,Somali Pairates,Iranian Fishing Vessel; Russian Navy,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"The Russian vy detained 10 pirates that had been closing in on an Iranian-flagged fishing trawler near the Yemeni Island of Socotra. They were in possession of rifles, grede-launchers, and illegal rcotics.",,0,,2/1/2009,52.7132,12,52,25.953001022338867,2,133.13412877914593,2,25.586910247802734,0.3660907745361328,1.9
HOA_FDE_All_Final,e2200,7/24/2009,2009,Yemen,Horn of Africa,"Yemeni waters, Gulf of Aden",13.608759,48.070815,Country,Yemeni fishermen,Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,Pirates hijacked a Yemeni fishing vessel in the Gulf of Aden. 7 of the fishermen maged to escape and return to shore in a small boat. 12 fishermen were still on the seized vessel.,,0,,7/1/2009,48.070815,14,48,30.497299194335938,2,44.17095176944796,7,29.50159454345703,0.9957046508789062,0.2
HOA_FDE_All_Final,e2201,1/1/2002,2002,Somalia,Horn of Africa,Somali coastal waters,2.3475,46.0639,Country,Foreign fishers,Somali fishers,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,,Fishermen in a small fishing boat were run over and crushed by a foreign fishing vessel illegally fishing in Somalia's coastal waters because there was no enforcement mechanism to stop them. ,,0,,1/1/2002,46.0639,2,46,26.542654037475586,2,39.287163407190576,1,26.133068084716797,0.40958595275878906,0.4
HOA_FDE_All_Final,e2202,9/17/2009,2009,Somalia,Horn of Africa,Gulf of Aden between Mukalla (Yemen) and Alula,12.905725,50.246668,Region,"Yemeni fishing boat, Monfiq; South Korean Naval Ship as part of the multinational anti-piracy mission",Somali pirates,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"A South Korean naval vessel in the region as part of the international mission against piracy rescued five Yemeni fishermen on their boat, Monfiq, hijacked by Somali pirates to use as a mother ship in the Gulf of Aden",,0,,9/1/2009,50.246668,12,50,29.1458683,2,104.21238418908968,9,28.270965576171875,0.8749027252197266,0.3
HOA_FDE_All_Final,e2204,10/14/2009,2009,Somalia,Horn of Africa,Puntland waters,11.4339,51.601,Region,Puntland Minister of Fishing and Ports,French Navy; French fishing boats,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,The Puntland minister of fishing and ports accused the French navy of allowing French fishing boats to have access to Puntland waters without informing the regional administration. The minister said the French must stop bringing these fishing boats to the coast and be involved only in the anti-piracy mission,,0,,10/1/2009,51.601,12,52,27.941009521484375,2,76.48265541801163,10,26.998483657836914,0.9425258636474609,-1.2
HOA_FDE_All_Final,e2205,10/17/2009,2009,Yemen,Horn of Africa,Between Mukalla and Somalia,13.457265,49.409723,Region,Fishermen on the Yemeni fishing boat Mahrom; British naval warship,Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked a Yemeni fishing vessel, the Mahrom, that was sailing from Mukalla to Somalia to sell oil and fish. A British val warship rescued the Yemeni vessel and sent the Somalis back to Somalia.",,0,,10/1/2009,49.409723,14,50,28.868202209472656,2,87.79195967538574,10,27.967267990112305,0.9009342193603516,-1.2
HOA_FDE_All_Final,e2207,10/21/2009,2009,Somalia,Horn of Africa,Mogadishu,2.0454,45.3342,Town,"Muhammad Qanyare Afrah, a Somali member of Parliament",Foreign warships in Somali waters,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,,"A Somali member of parliament accused foreign warships stationed in along the Somali coast to combat piracy of stealing hundreds of tons of fish, lobsters, and other marine resources from the Somali waters on a daily basis. He says the foreign ships are only pretending to combat pirates. He also accuses them of dumping toxic waste in Somali waters",,0,,10/1/2009,45.3342,2,46,27.388639450073242,2,74.15947497062649,10,26.392196655273438,0.9964427947998047,-1.2
HOA_FDE_All_Final,e2208,11/1/2009,2009,Somalia,Horn of Africa,"Somali territorial waters, likely in Puntland",7.5132,51.0173,Region,Yemeni fishers,Somali pirates,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked a Yemeni fishing vessel, and the 5 member crew. There was reported resistance by the fishers, but no injuries or casualties were reported. ",,0,,11/1/2009,51.0173,8,52,28.038240432739258,2,121.04814355487056,11,27.06663703918457,0.9716033935546875,-0.6
HOA_FDE_All_Final,e2209,11/1/2009,2009,Somalia,Horn of Africa,Alula,12.2951,50.72488,Region,French Navy,Somali fishers; Yemeni fishers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,"The French navy allegedly stopped and questions three fishing boats off the coast of Alula in Bari. The foreign warship was in the region as a part of the foreign joint efforts to combat piracy in the region. For an unclear reason, the French forces opened fire on the fishermen and killed two (one Somali and one Yemeni) and injured 4 men. ",,0,,11/1/2009,50.72488,12,50,27.734289169311523,2,85.35730555720244,11,26.821510314941406,0.9127788543701172,-0.6
HOA_FDE_All_Final,e2210,11/9/2009,2009,Somalia,Horn of Africa,Near Hafun,10.431441,51.813837,Region,Somali pirates,"Al Hilal, a Yemeni fishing boat",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked a Yemeni fishing vessel, the Al Hilal, near Hafun. It was taken over by at least 14 Somali gunmen. ",,0,,11/1/2009,51.813837,10,52,27.878131866455078,2,52.12038559640896,11,26.854827880859375,1.0233039855957031,-0.6
HOA_FDE_All_Final,e2211,11/22/2009,2009,Somalia,Horn of Africa,Somali territorial waters,0.079,47.6862,Country,"Somali naval forces commander, Admiral Farah Ahmad Umar",Foreign warships in Somali waters; Foreign fishing boats,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,The Somali naval forces commander accused foreign warships that claim to be in Somali waters combating piracy or looting Somali marine resources and protecting their own foreign fishing vessels. The commander called upon foreign ships deployed in Somali waters to withdraw as soon as possible,,0,,11/1/2009,47.6862,0,48,28.23200798034668,2,35.98171914,11,27.43566322,0.7963447570800781,-0.6
HOA_FDE_All_Final,e2212,11/19/2009,2009,Somalia,Horn of Africa,100 nm north of Bosaso,13.053324,49.275661,Region,Somali fishing boat; Portuguese and Spanish navy,Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,The Spanish and Portuguese navies thwarted an attempted pirate attack of a Somali fishing vessel. The 5 pirates involved were arrested. ,,0,,11/1/2009,49.275661,14,50,27.677675247192383,2,131.19801000320828,11,26.791114807128906,0.8865604400634766,-0.6
HOA_FDE_All_Final,e2213,12/18/2009,2009,Yemen,Horn of Africa,Gulf of Aden,13.066667,47.066667,Region,"Yemeni fishing vessel, Almahmoud 2",Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked the Yemeni fishing vessel Almahmoud 2, with a crew of 15, in the Gulf of Aden.",,0,,12/1/2009,47.066667,14,48,26.65443229675293,2,144.74554090898317,12,25.863475799560547,0.7909564971923828,-0.7
HOA_FDE_All_Final,e2214,11/1/2009,2009,Somalia,Horn of Africa,Eyl,7.974345,49.837085,Town,Somali Pirates,"Foreign fishing boat, crew of Bengali and Indian fishers; Village of Eyl",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,,"Somali pirates hijacked a foreign vessel on the high seas (flag of vessel not listed, but crew was from India and Bangladesh) and brought it back to the village of Eyl. Upon realizing the crew was from India and Bangladesh, the pirates decided to use the hijacked vessel to attack other ships, and use the hostages to help them, instead of wait for a ransom from the foreign government. The residents of Eyl decided they ""would not let [the pirates] harm these poor people,"" so they prevented the boat from leaving and called Puntland authorities for help, forcing the pirates to free the fishers. Residents of the village told the media they were tired of the pirates dominating their town.",,0,,11/1/2009,49.837085,8,50,27.978487014770508,2,18.164987005102514,11,27.038002014160156,0.9404850006103516,-0.6
HOA_FDE_All_Final,e2215,12/16/2009,2009,Somalia,Horn of Africa,"Off the coast of southern Somalia, near Kismayo",-2.457,42.3711,Town,Somali Pirates,"Indian dhow, Nafeya",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked the Indian flagged dhow, Nafeya, in southern Somali territorial waters. The crew had 13 fishers and was attacked by approximately 9 pirates.",,0,,12/1/2009,42.3711,-2,42,28.727041244506836,2,65.44038690720278,12,27.542673110961914,1.1843681335449219,-0.7
HOA_FDE_All_Final,e2216,2/23/2010,2010,Somalia,Horn of Africa,Mogadishu,2.034043,45.326964,Town,"Commander of the Somali Navy, Admiral Farah Qare",Foreign military forces in Somali waters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,The commander of the Somali navy told foreign warships in the region to combat piracy that they have failed to address the problem. ,,0,,2/1/2010,45.326964,2,46,27.47815704345703,2,74.88755182429796,2,26.461406707763672,1.0167503356933594,-1.5
HOA_FDE_All_Final,e2217,2/23/2010,2010,Somalia,Horn of Africa,Off the coast of Baargaal,11.327948,51.637426,Region,Somali pirates,Yemeni fishers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,,A Yemeni fisherman was killed when Somali pirates tried to seize a Yemeni vessel with 9 crewmen off the coast of Baargaal. There is no information on what happened to the other 8 fishers or the Yemeni vessel,,0,,2/1/2010,51.637426,12,52,26.59715461730957,2,84.51830801632052,2,25.589256286621094,1.0078983306884766,-1.5
HOA_FDE_All_Final,e2218,11/1/2010,2010,Yemen,Horn of Africa,Yemeni territorial waters,12.602958,45.741713,Country,Yemeni fishermen,Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,Three fishermen were kidpped by a gang of pirates that beat them up and tossed them into the Gulf of Aden. They were found alive on a Yemeni beach 3 days later. This story has caused most Yemeni fishermen to be too afraid to travel more than 20 miles off shore. Yemeni fishermen say their business has been cut in half. They also feel their lives are threatened by intertiol forces patrolling the waters.,,0,,11/1/2010,45.741713,12,46,27.766002655029297,2,72.68114163537341,11,27.352418899536133,0.41358375549316406,1.3
HOA_FDE_All_Final,e2219,3/3/2010,2010,Kenya,Horn of Africa,"151 nm East of Pemba Island, TZ",-4.62264114,42.268409,Town,Somali pirates,"Kenyan-flagged fishing vessel, Sakoba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Eleven Somali pirates hijacked a Kenyan-flagged Spanish-owned fishing vessel called the Sakoba in Kenyan waters between Kenya and the Seychelles. The vessel was intended to be used as a mothership. The vessel and crew (16 men) were released on July 24, 2010.",,0,,3/1/2010,42.268409,-4,42,29.867908477783203,2,75.36010189230929,3,28.39016342163086,1.4777450561523438,-0.7
HOA_FDE_All_Final,e2222,3/21/2010,2010,Kenya,Horn of Africa,Kiunga,-1.97977,41.89596,Region,Kenyan fishers; Kenyan police force,Somali pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked a Kenyan fishing vessel in Kenyan waters near the village of Kiunga. A fisher was able to alert the Kenyan security forces, who intervened while the vessel was en route to Somalia and arrested the 11 Somali pirates. ",,0,,3/1/2010,41.89596,-2,42,29.545225143432617,2,11.778541985069149,3,27.949392318725586,1.5958328247070312,-0.7
HOA_FDE_All_Final,e2223,3/17/2010,2010,Somalia,Horn of Africa,Gulf of Aden,13.0784,49.3791,Region,Iranian Fishing Vessel; Spanish Frigate,Somali pirates,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,,"Somali pirates attacked an Iranian dhow with a crew of 13 men on it. The men were tied up for two days while the pirates collected all of the property, fuel, and food from the vessel. The pirates abandoned the vessel, but destroyed the telecommunication device, so the boat was floating in the Gulf without food or fuel for four days before it was rescued by a Spanish frigate. ",,0,,3/1/2010,49.3791,14,50,27.19066619873047,2,122.5025296,3,26.28125572,0.9094104766845703,-0.7
